"Input","SYMBOL","Species"
"SCN3A-Homo sapiens","SCN3A","Homo sapiens"
"SCRIB-Homo sapiens","SCRIB","Homo sapiens"
"SCRN1-Homo sapiens","SCRN1","Homo sapiens"
"SCUBE1-Homo sapiens","SCUBE1","Homo sapiens"
"SCYL2-Homo sapiens","SCYL2","Homo sapiens"
"SDC3-Homo sapiens","SDC3","Homo sapiens"
"SDCBP-Homo sapiens","SDCBP","Homo sapiens"
"SEC13-Homo sapiens","SEC13","Homo sapiens"
"SEC14L2-Homo sapiens","SEC14L2","Homo sapiens"
"SEC16A-Homo sapiens","SEC16A","Homo sapiens"
"SEC22B-Homo sapiens","SEC22B","Homo sapiens"
"SEC23A-Homo sapiens","SEC23A","Homo sapiens"
"SEC23B-Homo sapiens","SEC23B","Homo sapiens"
"SEC24B-Homo sapiens","SEC24B","Homo sapiens"
"SEC24C-Homo sapiens","SEC24C","Homo sapiens"
"SEC31A-Homo sapiens","SEC31A","Homo sapiens"
"SEC61A1-Homo sapiens","SEC61A1","Homo sapiens"
"SEC61A2-Homo sapiens","SEC61A2","Homo sapiens"
"SEC61B-Homo sapiens","SEC61B","Homo sapiens"
"SEC62-Homo sapiens","SEC62","Homo sapiens"
"SEC63-Homo sapiens","SEC63","Homo sapiens"
"SEMA3C-Homo sapiens","SEMA3C","Homo sapiens"
"SEMA4C-Homo sapiens","SEMA4C","Homo sapiens"
"SEMA4G-Homo sapiens","SEMA4G","Homo sapiens"
"SEMA7A-Homo sapiens","SEMA7A","Homo sapiens"
"SEPTIN11-Homo sapiens","SEPTIN11","Homo sapiens"
"SEPTIN2-Homo sapiens","SEPTIN2","Homo sapiens"
"SEPTIN3-Homo sapiens","SEPTIN3","Homo sapiens"
"SEPTIN5-Homo sapiens","SEPTIN5","Homo sapiens"
"SEPTIN6-Homo sapiens","SEPTIN6","Homo sapiens"
"SEPTIN7-Homo sapiens","SEPTIN7","Homo sapiens"
"SEPTIN8-Homo sapiens","SEPTIN8","Homo sapiens"
"SEPTIN9-Homo sapiens","SEPTIN9","Homo sapiens"
"SERBP1-Homo sapiens","SERBP1","Homo sapiens"
"SERINC1-Homo sapiens","SERINC1","Homo sapiens"
"SERPINE2-Homo sapiens","SERPINE2","Homo sapiens"
"SERPINH1-Homo sapiens","SERPINH1","Homo sapiens"
"SESTD1-Homo sapiens","SESTD1","Homo sapiens"
"SET-Homo sapiens","SET","Homo sapiens"
"SFN-Homo sapiens","SFN","Homo sapiens"
"SFPQ-Homo sapiens","SFPQ","Homo sapiens"
"SGIP1-Homo sapiens","SGIP1","Homo sapiens"
"SGPL1-Homo sapiens","SGPL1","Homo sapiens"
"SGSM1-Homo sapiens","SGSM1","Homo sapiens"
"SH3GL1-Homo sapiens","SH3GL1","Homo sapiens"
"SH3GL2-Homo sapiens","SH3GL2","Homo sapiens"
"SH3GL3-Homo sapiens","SH3GL3","Homo sapiens"
"SH3GLB1-Homo sapiens","SH3GLB1","Homo sapiens"
"SH3GLB2-Homo sapiens","SH3GLB2","Homo sapiens"
"SH3PXD2A-Homo sapiens","SH3PXD2A","Homo sapiens"
"SH3PXD2B-Homo sapiens","SH3PXD2B","Homo sapiens"
"SH3RF3-Homo sapiens","SH3RF3","Homo sapiens"
"SHANK1-Homo sapiens","SHANK1","Homo sapiens"
"SHANK2-Homo sapiens","SHANK2","Homo sapiens"
"SHANK3-Homo sapiens","SHANK3","Homo sapiens"
"SHISA7-Homo sapiens","SHISA7","Homo sapiens"
"SHOC2-Homo sapiens","SHOC2","Homo sapiens"
"SHTN1-Homo sapiens","SHTN1","Homo sapiens"
"SIK3-Homo sapiens","SIK3","Homo sapiens"
"SIPA1L1-Homo sapiens","SIPA1L1","Homo sapiens"
"SIPA1L2-Homo sapiens","SIPA1L2","Homo sapiens"
"SIPA1L3-Homo sapiens","SIPA1L3","Homo sapiens"
"SIRPA-Homo sapiens","SIRPA","Homo sapiens"
"SIRT2-Homo sapiens","SIRT2","Homo sapiens"
"SKIV2L-Homo sapiens","SKIV2L","Homo sapiens"
"SKP1-Homo sapiens","SKP1","Homo sapiens"
"SLA-Homo sapiens","SLA","Homo sapiens"
"SLAIN2-Homo sapiens","SLAIN2","Homo sapiens"
"SLC12A2-Homo sapiens","SLC12A2","Homo sapiens"
"SLC12A5-Homo sapiens","SLC12A5","Homo sapiens"
"SLC16A1-Homo sapiens","SLC16A1","Homo sapiens"
"SLC16A2-Homo sapiens","SLC16A2","Homo sapiens"
"SLC17A7-Homo sapiens","SLC17A7","Homo sapiens"
"SLC1A2-Homo sapiens","SLC1A2","Homo sapiens"
"SLC1A3-Homo sapiens","SLC1A3","Homo sapiens"
"SLC1A4-Homo sapiens","SLC1A4","Homo sapiens"
"SLC1A6-Homo sapiens","SLC1A6","Homo sapiens"
"SLC25A17-Homo sapiens","SLC25A17","Homo sapiens"
"SLC27A1-Homo sapiens","SLC27A1","Homo sapiens"
"SLC27A4-Homo sapiens","SLC27A4","Homo sapiens"
"SLC2A1-Homo sapiens","SLC2A1","Homo sapiens"
"SLC30A5-Homo sapiens","SLC30A5","Homo sapiens"
"SLC30A6-Homo sapiens","SLC30A6","Homo sapiens"
"SLC35E1-Homo sapiens","SLC35E1","Homo sapiens"
"SLC35F1-Homo sapiens","SLC35F1","Homo sapiens"
"SLC3A2-Homo sapiens","SLC3A2","Homo sapiens"
"SLC4A1-Homo sapiens","SLC4A1","Homo sapiens"
"SLC4A10-Homo sapiens","SLC4A10","Homo sapiens"
"SLC4A4-Homo sapiens","SLC4A4","Homo sapiens"
"SLC4A7-Homo sapiens","SLC4A7","Homo sapiens"
"SLC8A1-Homo sapiens","SLC8A1","Homo sapiens"
"SLC8A2-Homo sapiens","SLC8A2","Homo sapiens"
"SLC9A3R2-Homo sapiens","SLC9A3R2","Homo sapiens"
"SLIT1-Homo sapiens","SLIT1","Homo sapiens"
"SLITRK4-Homo sapiens","SLITRK4","Homo sapiens"
"SLK-Homo sapiens","SLK","Homo sapiens"
"SLMAP-Homo sapiens","SLMAP","Homo sapiens"
"SLTM-Homo sapiens","SLTM","Homo sapiens"
"SMAP1-Homo sapiens","SMAP1","Homo sapiens"
"SMC3-Homo sapiens","SMC3","Homo sapiens"
"SMPD3-Homo sapiens","SMPD3","Homo sapiens"
"SMURF1-Homo sapiens","SMURF1","Homo sapiens"
"SNAP25-Homo sapiens","SNAP25","Homo sapiens"
"SNAP91-Homo sapiens","SNAP91","Homo sapiens"
"SNPH-Homo sapiens","SNPH","Homo sapiens"
"SNTA1-Homo sapiens","SNTA1","Homo sapiens"
"SNTB1-Homo sapiens","SNTB1","Homo sapiens"
"SNTB2-Homo sapiens","SNTB2","Homo sapiens"
"SNX1-Homo sapiens","SNX1","Homo sapiens"
"SNX12-Homo sapiens","SNX12","Homo sapiens"
"SNX2-Homo sapiens","SNX2","Homo sapiens"
"SNX27-Homo sapiens","SNX27","Homo sapiens"
"SNX3-Homo sapiens","SNX3","Homo sapiens"
"SNX4-Homo sapiens","SNX4","Homo sapiens"
"SNX5-Homo sapiens","SNX5","Homo sapiens"
"SNX9-Homo sapiens","SNX9","Homo sapiens"
"SOGA1-Homo sapiens","SOGA1","Homo sapiens"
"SOGA3-Homo sapiens","SOGA3","Homo sapiens"
"SORBS1-Homo sapiens","SORBS1","Homo sapiens"
"SORBS2-Homo sapiens","SORBS2","Homo sapiens"
"SORD-Homo sapiens","SORD","Homo sapiens"
"SPAST-Homo sapiens","SPAST","Homo sapiens"
"SPCS2-Homo sapiens","SPCS2","Homo sapiens"
"SPCS3-Homo sapiens","SPCS3","Homo sapiens"
"SPECC1-Homo sapiens","SPECC1","Homo sapiens"
"SPECC1L-Homo sapiens","SPECC1L","Homo sapiens"
"SPTA1-Homo sapiens","SPTA1","Homo sapiens"
"SPTAN1-Homo sapiens","SPTAN1","Homo sapiens"
"SPTB-Homo sapiens","SPTB","Homo sapiens"
"SPTBN1-Homo sapiens","SPTBN1","Homo sapiens"
"SPTBN2-Homo sapiens","SPTBN2","Homo sapiens"
"SPTBN4-Homo sapiens","SPTBN4","Homo sapiens"
"SRC-Homo sapiens","SRC","Homo sapiens"
"SRCIN1-Homo sapiens","SRCIN1","Homo sapiens"
"SRGAP1-Homo sapiens","SRGAP1","Homo sapiens"
"SRGAP2-Homo sapiens","SRGAP2","Homo sapiens"
"SRGAP3-Homo sapiens","SRGAP3","Homo sapiens"
"SRP14-Homo sapiens","SRP14","Homo sapiens"
"SRPRB-Homo sapiens","SRPRB","Homo sapiens"
"SRR-Homo sapiens","SRR","Homo sapiens"
"SSR1-Homo sapiens","SSR1","Homo sapiens"
"SSR3-Homo sapiens","SSR3","Homo sapiens"
"SSR4-Homo sapiens","SSR4","Homo sapiens"
"SSTR2-Homo sapiens","SSTR2","Homo sapiens"
"STAT1-Homo sapiens","STAT1","Homo sapiens"
"STAU2-Homo sapiens","STAU2","Homo sapiens"
"STK32C-Homo sapiens","STK32C","Homo sapiens"
"STK39-Homo sapiens","STK39","Homo sapiens"
"STMN2-Homo sapiens","STMN2","Homo sapiens"
"STRAP-Homo sapiens","STRAP","Homo sapiens"
"STRN-Homo sapiens","STRN","Homo sapiens"
"STRN4-Homo sapiens","STRN4","Homo sapiens"
"STT3A-Homo sapiens","STT3A","Homo sapiens"
"STT3B-Homo sapiens","STT3B","Homo sapiens"
"STUB1-Homo sapiens","STUB1","Homo sapiens"
"STUM-Homo sapiens","STUM","Homo sapiens"
"STX12-Homo sapiens","STX12","Homo sapiens"
"STX1A-Homo sapiens","STX1A","Homo sapiens"
"STX1B-Homo sapiens","STX1B","Homo sapiens"
"STX5-Homo sapiens","STX5","Homo sapiens"
"STX7-Homo sapiens","STX7","Homo sapiens"
"STX8-Homo sapiens","STX8","Homo sapiens"
"STXBP1-Homo sapiens","STXBP1","Homo sapiens"
"STXBP3-Homo sapiens","STXBP3","Homo sapiens"
"STXBP5-Homo sapiens","STXBP5","Homo sapiens"
"SUGT1-Homo sapiens","SUGT1","Homo sapiens"
"SUMO4-Homo sapiens","SUMO4","Homo sapiens"
"SUN2-Homo sapiens","SUN2","Homo sapiens"
"SV2A-Homo sapiens","SV2A","Homo sapiens"
"SYBU-Homo sapiens","SYBU","Homo sapiens"
"SYN1-Homo sapiens","SYN1","Homo sapiens"
"SYN2-Homo sapiens","SYN2","Homo sapiens"
"SYN3-Homo sapiens","SYN3","Homo sapiens"
"SYNCRIP-Homo sapiens","SYNCRIP","Homo sapiens"
"SYNE1-Homo sapiens","SYNE1","Homo sapiens"
"SYNE2-Homo sapiens","SYNE2","Homo sapiens"
"SYNGAP1-Homo sapiens","SYNGAP1","Homo sapiens"
"SYNGR3-Homo sapiens","SYNGR3","Homo sapiens"
"SYNJ1-Homo sapiens","SYNJ1","Homo sapiens"
"SYNPO-Homo sapiens","SYNPO","Homo sapiens"
"SYP-Homo sapiens","SYP","Homo sapiens"
"SYT1-Homo sapiens","SYT1","Homo sapiens"
"SYT11-Homo sapiens","SYT11","Homo sapiens"
"SYT5-Homo sapiens","SYT5","Homo sapiens"
"SYT7-Homo sapiens","SYT7","Homo sapiens"
"TAGLN3-Homo sapiens","TAGLN3","Homo sapiens"
"TANC2-Homo sapiens","TANC2","Homo sapiens"
"TAOK1-Homo sapiens","TAOK1","Homo sapiens"
"TAOK2-Homo sapiens","TAOK2","Homo sapiens"
"TAPT1-Homo sapiens","TAPT1","Homo sapiens"
"TARS3-Homo sapiens","TARS3","Homo sapiens"
"TBATA-Homo sapiens","TBATA","Homo sapiens"
"TBC1D10B-Homo sapiens","TBC1D10B","Homo sapiens"
"TBC1D17-Homo sapiens","TBC1D17","Homo sapiens"
"TBC1D24-Homo sapiens","TBC1D24","Homo sapiens"
"TBCB-Homo sapiens","TBCB","Homo sapiens"
"TBCD-Homo sapiens","TBCD","Homo sapiens"
"TBK1-Homo sapiens","TBK1","Homo sapiens"
"TBL2-Homo sapiens","TBL2","Homo sapiens"
"TBR1-Homo sapiens","TBR1","Homo sapiens"
"TCP1-Homo sapiens","TCP1","Homo sapiens"
"TCP11L1-Homo sapiens","TCP11L1","Homo sapiens"
"TECR-Homo sapiens","TECR","Homo sapiens"
"TENM1-Homo sapiens","TENM1","Homo sapiens"
"TENM2-Homo sapiens","TENM2","Homo sapiens"
"TENM3-Homo sapiens","TENM3","Homo sapiens"
"TENM4-Homo sapiens","TENM4","Homo sapiens"
"THEM6-Homo sapiens","THEM6","Homo sapiens"
"THY1-Homo sapiens","THY1","Homo sapiens"
"TJP1-Homo sapiens","TJP1","Homo sapiens"
"TJP2-Homo sapiens","TJP2","Homo sapiens"
"TKT-Homo sapiens","TKT","Homo sapiens"
"TLN2-Homo sapiens","TLN2","Homo sapiens"
"TM7SF2-Homo sapiens","TM7SF2","Homo sapiens"
"TM9SF3-Homo sapiens","TM9SF3","Homo sapiens"
"TM9SF4-Homo sapiens","TM9SF4","Homo sapiens"
"TMCO1-Homo sapiens","TMCO1","Homo sapiens"
"TMED10-Homo sapiens","TMED10","Homo sapiens"
"TMED2-Homo sapiens","TMED2","Homo sapiens"
"TMED7-TICAM2-Homo sapiens","TMED7-TICAM2","Homo sapiens"
"TMED9-Homo sapiens","TMED9","Homo sapiens"
"TMEM109-Homo sapiens","TMEM109","Homo sapiens"
"TMEM121B-Homo sapiens","TMEM121B","Homo sapiens"
"TMEM132A-Homo sapiens","TMEM132A","Homo sapiens"
"TMEM160-Homo sapiens","TMEM160","Homo sapiens"
"TMEM223-Homo sapiens","TMEM223","Homo sapiens"
"TMEM245-Homo sapiens","TMEM245","Homo sapiens"
"TMEM258-Homo sapiens","TMEM258","Homo sapiens"
"TMEM30A-Homo sapiens","TMEM30A","Homo sapiens"
"TMEM33-Homo sapiens","TMEM33","Homo sapiens"
"TMEM35A-Homo sapiens","TMEM35A","Homo sapiens"
"TMEM43-Homo sapiens","TMEM43","Homo sapiens"
"TMEM50A-Homo sapiens","TMEM50A","Homo sapiens"
"TMEM50B-Homo sapiens","TMEM50B","Homo sapiens"
"TMEM63B-Homo sapiens","TMEM63B","Homo sapiens"
"TMOD1-Homo sapiens","TMOD1","Homo sapiens"
"TMOD2-Homo sapiens","TMOD2","Homo sapiens"
"TMPO-Homo sapiens","TMPO","Homo sapiens"
"TMX4-Homo sapiens","TMX4","Homo sapiens"
"TNC-Homo sapiens","TNC","Homo sapiens"
"TNIK-Homo sapiens","TNIK","Homo sapiens"
"TNPO1-Homo sapiens","TNPO1","Homo sapiens"
"TNPO2-Homo sapiens","TNPO2","Homo sapiens"
"TNR-Homo sapiens","TNR","Homo sapiens"
"TOLLIP-Homo sapiens","TOLLIP","Homo sapiens"
"TOP2B-Homo sapiens","TOP2B","Homo sapiens"
"TP53I11-Homo sapiens","TP53I11","Homo sapiens"
"TPGS1-Homo sapiens","TPGS1","Homo sapiens"
"TPI1-Homo sapiens","TPI1","Homo sapiens"
"TPM3-Homo sapiens","TPM3","Homo sapiens"
"TPPP-Homo sapiens","TPPP","Homo sapiens"
"TPTEP2-CSNK1E-Homo sapiens","TPTEP2-CSNK1E","Homo sapiens"
"TRABD-Homo sapiens","TRABD","Homo sapiens"
"TRAPPC3-Homo sapiens","TRAPPC3","Homo sapiens"
"TRAPPC8-Homo sapiens","TRAPPC8","Homo sapiens"
"TRAPPC9-Homo sapiens","TRAPPC9","Homo sapiens"
"TRIM2-Homo sapiens","TRIM2","Homo sapiens"
"TRIM23-Homo sapiens","TRIM23","Homo sapiens"
"TRIM28-Homo sapiens","TRIM28","Homo sapiens"
"TRIM3-Homo sapiens","TRIM3","Homo sapiens"
"TRIM32-Homo sapiens","TRIM32","Homo sapiens"
"TRIM46-Homo sapiens","TRIM46","Homo sapiens"
"TRIM67-Homo sapiens","TRIM67","Homo sapiens"
"TRIO-Homo sapiens","TRIO","Homo sapiens"
"TSC1-Homo sapiens","TSC1","Homo sapiens"
"TSC2-Homo sapiens","TSC2","Homo sapiens"
"TSG101-Homo sapiens","TSG101","Homo sapiens"
"TTC37-Homo sapiens","TTC37","Homo sapiens"
"TTC7B-Homo sapiens","TTC7B","Homo sapiens"
"TTC9-Homo sapiens","TTC9","Homo sapiens"
"TTC9B-Homo sapiens","TTC9B","Homo sapiens"
"TTN-Homo sapiens","TTN","Homo sapiens"
"TTYH3-Homo sapiens","TTYH3","Homo sapiens"
"TUBA1A-Homo sapiens","TUBA1A","Homo sapiens"
"TUBA1B-Homo sapiens","TUBA1B","Homo sapiens"
"TUBA4A-Homo sapiens","TUBA4A","Homo sapiens"
"TUBAL3-Homo sapiens","TUBAL3","Homo sapiens"
"TUBB-Homo sapiens","TUBB","Homo sapiens"
"TUBB2A-Homo sapiens","TUBB2A","Homo sapiens"
"TUBB2B-Homo sapiens","TUBB2B","Homo sapiens"
"TUBB3-Homo sapiens","TUBB3","Homo sapiens"
"TUBB4A-Homo sapiens","TUBB4A","Homo sapiens"
"TUBB4B-Homo sapiens","TUBB4B","Homo sapiens"
"TUBB8-Homo sapiens","TUBB8","Homo sapiens"
"TUBG2-Homo sapiens","TUBG2","Homo sapiens"
"TUSC3-Homo sapiens","TUSC3","Homo sapiens"
"TWF2-Homo sapiens","TWF2","Homo sapiens"
"TXNL1-Homo sapiens","TXNL1","Homo sapiens"
"UBA1-Homo sapiens","UBA1","Homo sapiens"
"UBA52-Homo sapiens","UBA52","Homo sapiens"
"UBE2M-Homo sapiens","UBE2M","Homo sapiens"
"UBE2N-Homo sapiens","UBE2N","Homo sapiens"
"UBE3C-Homo sapiens","UBE3C","Homo sapiens"
"UBE4A-Homo sapiens","UBE4A","Homo sapiens"
"UBQLN2-Homo sapiens","UBQLN2","Homo sapiens"
"UBR3-Homo sapiens","UBR3","Homo sapiens"
"UBR4-Homo sapiens","UBR4","Homo sapiens"
"UBTF-Homo sapiens","UBTF","Homo sapiens"
"UBXN6-Homo sapiens","UBXN6","Homo sapiens"
"UCHL1-Homo sapiens","UCHL1","Homo sapiens"
"UFL1-Homo sapiens","UFL1","Homo sapiens"
"UGP2-Homo sapiens","UGP2","Homo sapiens"
"UNC13A-Homo sapiens","UNC13A","Homo sapiens"
"UNC5D-Homo sapiens","UNC5D","Homo sapiens"
"UNK-Homo sapiens","UNK","Homo sapiens"
"UPF1-Homo sapiens","UPF1","Homo sapiens"
"USO1-Homo sapiens","USO1","Homo sapiens"
"USP14-Homo sapiens","USP14","Homo sapiens"
"USP5-Homo sapiens","USP5","Homo sapiens"
"USP9X-Homo sapiens","USP9X","Homo sapiens"
"VAC14-Homo sapiens","VAC14","Homo sapiens"
"VAMP2-Homo sapiens","VAMP2","Homo sapiens"
"VANGL2-Homo sapiens","VANGL2","Homo sapiens"
"VAPA-Homo sapiens","VAPA","Homo sapiens"
"VAPB-Homo sapiens","VAPB","Homo sapiens"
"VARS1-Homo sapiens","VARS1","Homo sapiens"
"VAT1-Homo sapiens","VAT1","Homo sapiens"
"VAV2-Homo sapiens","VAV2","Homo sapiens"
"VCAN-Homo sapiens","VCAN","Homo sapiens"
"VCL-Homo sapiens","VCL","Homo sapiens"
"VCP-Homo sapiens","VCP","Homo sapiens"
"VCPIP1-Homo sapiens","VCPIP1","Homo sapiens"
"VGF-Homo sapiens","VGF","Homo sapiens"
"VIM-Homo sapiens","VIM","Homo sapiens"
"VPS11-Homo sapiens","VPS11","Homo sapiens"
"VPS16-Homo sapiens","VPS16","Homo sapiens"
"VPS18-Homo sapiens","VPS18","Homo sapiens"
"VPS29-Homo sapiens","VPS29","Homo sapiens"
"VPS33A-Homo sapiens","VPS33A","Homo sapiens"
"VPS35-Homo sapiens","VPS35","Homo sapiens"
"VPS39-Homo sapiens","VPS39","Homo sapiens"
"VPS45-Homo sapiens","VPS45","Homo sapiens"
"VPS4A-Homo sapiens","VPS4A","Homo sapiens"
"VPS51-Homo sapiens","VPS51","Homo sapiens"
"VPS52-Homo sapiens","VPS52","Homo sapiens"
"VPS53-Homo sapiens","VPS53","Homo sapiens"
"VPS8-Homo sapiens","VPS8","Homo sapiens"
"VSNL1-Homo sapiens","VSNL1","Homo sapiens"
"VTA1-Homo sapiens","VTA1","Homo sapiens"
"VTI1B-Homo sapiens","VTI1B","Homo sapiens"
"WASF1-Homo sapiens","WASF1","Homo sapiens"
"WASHC4-Homo sapiens","WASHC4","Homo sapiens"
"WASHC5-Homo sapiens","WASHC5","Homo sapiens"
"WDR1-Homo sapiens","WDR1","Homo sapiens"
"WDR37-Homo sapiens","WDR37","Homo sapiens"
"WDR47-Homo sapiens","WDR47","Homo sapiens"
"WDR48-Homo sapiens","WDR48","Homo sapiens"
"WDR7-Homo sapiens","WDR7","Homo sapiens"
"WFS1-Homo sapiens","WFS1","Homo sapiens"
"WNK1-Homo sapiens","WNK1","Homo sapiens"
"WNK2-Homo sapiens","WNK2","Homo sapiens"
"WWC1-Homo sapiens","WWC1","Homo sapiens"
"XKR4-Homo sapiens","XKR4","Homo sapiens"
"XPO1-Homo sapiens","XPO1","Homo sapiens"
"XPO7-Homo sapiens","XPO7","Homo sapiens"
"XPR1-Homo sapiens","XPR1","Homo sapiens"
"XRCC5-Homo sapiens","XRCC5","Homo sapiens"
"XRCC6-Homo sapiens","XRCC6","Homo sapiens"
"XXYLT1-Homo sapiens","XXYLT1","Homo sapiens"
"YARS1-Homo sapiens","YARS1","Homo sapiens"
"YBX1-Homo sapiens","YBX1","Homo sapiens"
"YES1-Homo sapiens","YES1","Homo sapiens"
"YKT6-Homo sapiens","YKT6","Homo sapiens"
"YTHDF3-Homo sapiens","YTHDF3","Homo sapiens"
"YWHAB-Homo sapiens","YWHAB","Homo sapiens"
"YWHAE-Homo sapiens","YWHAE","Homo sapiens"
"YWHAG-Homo sapiens","YWHAG","Homo sapiens"
"YWHAH-Homo sapiens","YWHAH","Homo sapiens"
"YWHAQ-Homo sapiens","YWHAQ","Homo sapiens"
"YWHAZ-Homo sapiens","YWHAZ","Homo sapiens"
"ZC2HC1A-Homo sapiens","ZC2HC1A","Homo sapiens"
"ZFPL1-Homo sapiens","ZFPL1","Homo sapiens"
"ZNF512-Homo sapiens","ZNF512","Homo sapiens"
"ZW10-Homo sapiens","ZW10","Homo sapiens"
